#              X                D                V                M
  190.9408609248     0.0000000194    -0.2320105056    11.8523214868
  192.6668667374     0.0000000189    -0.2311104918    11.8675944319
  194.4084747426     0.0000000184    -0.2302139191    11.8828867193
  196.1658259759     0.0000000179    -0.2293207749    11.8981983773
  197.9390627479     0.0000000175    -0.2284310463    11.9135294344
  199.7283286557     0.0000000170    -0.2275447205    11.9288799188
  201.5337685942     0.0000000166    -0.2266617847    11.9442498591
  203.3555287682     0.0000000162    -0.2257822263    11.9596392835
  205.1937567043     0.0000000158    -0.2249060326    11.9750482205
  207.0486012623     0.0000000154    -0.2240331910    11.9904766985
  208.9202126479     0.0000000150    -0.2231636890    12.0059247458
  210.8087424244     0.0000000146    -0.2222975140    12.0213923908
  212.7143435253     0.0000000142    -0.2214346536    12.0368796619
  214.6371702664     0.0000000139    -0.2205750953    12.0523865875
  216.5773783585     0.0000000135    -0.2197188267    12.0679131959
  218.5351249201     0.0000000132    -0.2188658355    12.0834595156
  220.5105684896     0.0000000128    -0.2180161094    12.0990255749
  222.5038690389     0.0000000125    -0.2171696360    12.1146114022
  224.5151879857     0.0000000122    -0.2163264033    12.1302170258
  226.5446882069     0.0000000119    -0.2154863989    12.1458424743
  228.5925340518     0.0000000116    -0.2146496108    12.1614877759
  230.6588913553     0.0000000113    -0.2138160269    12.1771529590
  232.7439274512     0.0000000110    -0.2129856351    12.1928380521
  234.8478111862     0.0000000107    -0.2121584233    12.2085430836
  236.9707129330     0.0000000105    -0.2113343797    12.2242680818
  239.1128046045     0.0000000102    -0.2105134923    12.2400130752
  241.2742596677     0.0000000099    -0.2096957491    12.2557780921
  243.4552531576     0.0000000097    -0.2088811385    12.2715631611
  245.6559616913     0.0000000094    -0.2080696484    12.2873683104
  247.8765634825     0.0000000092    -0.2072612673    12.3031935686
  250.1172383560     0.0000000090    -0.2064559833    12.3190389642
  252.3781677618     0.0000000087    -0.2056537848    12.3349045254
  254.6595347905     0.0000000085    -0.2048546601    12.3507902808
  256.9615241875     0.0000000083    -0.2040585977    12.3666962589
  259.2843223681     0.0000000081    -0.2032655860    12.3826224881
  261.6281174331     0.0000000079    -0.2024756134    12.3985689969
  263.9930991832     0.0000000077    -0.2016886685    12.4145358138
  266.3794591351     0.0000000075    -0.2009047398    12.4305229672
  268.7873905365     0.0000000073    -0.2001238159    12.4465304857
  271.2170883821     0.0000000071    -0.1993458856    12.4625583978
  273.6687494292     0.0000000069    -0.1985709374    12.4786067320
  276.1425722138     0.0000000068    -0.1977989601    12.4946755169
  278.6387570662     0.0000000066    -0.1970299425    12.5107647809
  281.1575061281     0.0000000064    -0.1962638734    12.5268745526
  283.6990233680     0.0000000063    -0.1955007415    12.5430048607
  286.2635145984     0.0000000061    -0.1947405358    12.5591557336
  288.8511874923     0.0000000059    -0.1939832453    12.5753272000
  291.4622515997     0.0000000058    -0.1932288588    12.5915192885
  294.0969183650     0.0000000056    -0.1924773654    12.6077320276
  296.7554011440     0.0000000055    -0.1917287541    12.6239654461
  299.4379152211     0.0000000054    -0.1909830140    12.6402195725
  302.1446778265     0.0000000052    -0.1902401342    12.6564944354
  304.8759081543     0.0000000051    -0.1895001039    12.6727900637
  307.6318273801     0.0000000050    -0.1887629123    12.6891064859
  310.4126586785     0.0000000048    -0.1880285485    12.7054437307
  313.2186272418     0.0000000047    -0.1872970020    12.7218018268
  316.0499602976     0.0000000046    -0.1865682619    12.7381808030
  318.9068871278     0.0000000045    -0.1858423177    12.7545806881
  321.7896390868     0.0000000044    -0.1851191588    12.7710015106
  324.6984496202     0.0000000042    -0.1843987745    12.7874432995
  327.6335542839     0.0000000041    -0.1836811543    12.8039060835
  330.5951907632     0.0000000040    -0.1829662878    12.8203898914
  333.5835988919     0.0000000039    -0.1822541645    12.8368947521
  336.5990206717     0.0000000038    -0.1815447739    12.8534206943
  339.6417002920     0.0000000037    -0.1808381058    12.8699677468
  342.7118841493     0.0000000036    -0.1801341496    12.8865359387
  345.8098208677     0.0000000035    -0.1794328952    12.9031252987
  348.9357613186     0.0000000035    -0.1787343323    12.9197358558
  352.0899586410     0.0000000034    -0.1780384506    12.9363676389
  355.2726682624     0.0000000033    -0.1773452399    12.9530206769
  358.4841479191     0.0000000032    -0.1766546902    12.9696949987
  361.7246576772     0.0000000031    -0.1759667911    12.9863906335
  364.9944599537     0.0000000030    -0.1752815328    13.0031076100
  368.2938195377     0.0000000030    -0.1745989051    13.0198459574
  371.6230036118     0.0000000029    -0.1739188981    13.0366057048
  374.9822817738     0.0000000028    -0.1732415017    13.0533868810
  378.3719260586     0.0000000027    -0.1725667060    13.0701895153
  381.7922109602     0.0000000027    -0.1718945012    13.0870136366
  385.2434134537     0.0000000026    -0.1712248773    13.1038592742
  388.7258130181     0.0000000025    -0.1705578245    13.1207264572
  392.2396916585     0.0000000025    -0.1698933331    13.1376152146
  395.7853339295     0.0000000024    -0.1692313932    13.1545255757
  399.3630269577     0.0000000024    -0.1685719952    13.1714575697
  402.9730604651     0.0000000023    -0.1679151294    13.1884112258
  406.6157267930     0.0000000022    -0.1672607862    13.2053865732
  410.2913209249     0.0000000022    -0.1666089558    13.2223836412
  414.0001405110     0.0000000021    -0.1659596288    13.2394024591
  417.7424858921     0.0000000021    -0.1653127956    13.2564430562
  421.5186601240     0.0000000020    -0.1646684467    13.2735054617
  425.3289690018     0.0000000020    -0.1640265726    13.2905897051
  429.1737210848     0.0000000019    -0.1633871639    13.3076958157
  433.0532277218     0.0000000019    -0.1627502112    13.3248238229
  436.9678030757     0.0000000018    -0.1621157051    13.3419737562
  440.9177641495     0.0000000018    -0.1614836363    13.3591456449
  444.9034308116     0.0000000017    -0.1608539955    13.3763395186
  448.9251258219     0.0000000017    -0.1602267733    13.3935554067
  452.9831748579     0.0000000016    -0.1596019607    13.4107933388
  457.0779065410     0.0000000016    -0.1589795484    13.4280533443
  461.2096524632     0.0000000016    -0.1583595272    13.4453354529
  465.3787472141     0.0000000015    -0.1577418881    13.4626396940
  469.5855284073     0.0000000015    -0.1571266218    13.4799660975
  473.8303367089     0.0000000014    -0.1565137195    13.4973146928
  478.1135158640     0.0000000014    -0.1559031719    13.5146855096
  482.4354127251     0.0000000014    -0.1552949702    13.5320785776
  486.7963772800     0.0000000013    -0.1546891054    13.5494939266
  491.1967626804     0.0000000013    -0.1540855685    13.5669315863
  495.6369252702     0.0000000013    -0.1534843507    13.5843915863
  500.1172246144     0.0000000012    -0.1528854431    13.6018739566
  504.6380235283     0.0000000012    -0.1522888368    13.6193787270
  509.1996881069     0.0000000012    -0.1516945232    13.6369059272
  513.8025877545     0.0000000011    -0.1511024934    13.6544555871
  518.4470952146     0.0000000011    -0.1505127386    13.6720277367
  523.1335866002     0.0000000011    -0.1499252503    13.6896224058
  527.8624414241     0.0000000011    -0.1493400197    13.7072396245
  532.6340426296     0.0000000010    -0.1487570382    13.7248794226
  537.4487766218     0.0000000010    -0.1481762973    13.7425418303
  542.3070332985     0.0000000010    -0.1475977882    13.7602268774
  547.2092060821     0.0000000010    -0.1470215026    13.7779345941
  552.1556919514     0.0000000009    -0.1464474319    13.7956650105
  557.1468914735     0.0000000009    -0.1458755677    13.8134181567
  562.1832088364     0.0000000009    -0.1453059014    13.8311940628
  567.2650518821     0.0000000009    -0.1447384247    13.8489927590
  572.3928321388     0.0000000008    -0.1441731292    13.8668142754
  577.5669648551     0.0000000008    -0.1436100066    13.8846586424
  582.7878690330     0.0000000008    -0.1430490486    13.9025258902
  588.0559674620     0.0000000008    -0.1424902468    13.9204160490
  593.3716867538     0.0000000008    -0.1419335931    13.9383291493
  598.7354573759     0.0000000007    -0.1413790791    13.9562652212
  604.1477136874     0.0000000007    -0.1408266968    13.9742242952
  609.6088939736     0.0000000007    -0.1402764379    13.9922064018
  615.1194404818     0.0000000007    -0.1397282944    14.0102115712
  620.6797994568     0.0000000007    -0.1391822581    14.0282398341
  626.2904211774     0.0000000007    -0.1386383210    14.0462912208
  631.9517599925     0.0000000006    -0.1380964750    14.0643657620
  637.6642743583     0.0000000006    -0.1375567121    14.0824634881
  643.4284268751     0.0000000006    -0.1370190243    14.1005844298
  649.2446843248     0.0000000006    -0.1364834038    14.1187286177
  655.1135177088     0.0000000006    -0.1359498425    14.1368960823
  661.0354022862     0.0000000006    -0.1354183327    14.1550868544
  667.0108176121     0.0000000005    -0.1348888664    14.1733009648
  673.0402475765     0.0000000005    -0.1343614358    14.1915384440
  679.1241804436     0.0000000005    -0.1338360331    14.2097993230
  685.2631088913     0.0000000005    -0.1333126505    14.2280836324
  691.4575300508     0.0000000005    -0.1327912804    14.2463914032
  697.7079455474     0.0000000005    -0.1322719150    14.2647226662
  704.0148615407     0.0000000005    -0.1317545466    14.2830774523
  710.3787887657     0.0000000005    -0.1312391675    14.3014557924
  716.8002425742     0.0000000004    -0.1307257702    14.3198577175
  723.2797429766     0.0000000004    -0.1302143471    14.3382832585
  729.8178146837     0.0000000004    -0.1297048905    14.3567324466
  736.4149871496     0.0000000004    -0.1291973930    14.3752053127
  743.0717946144     0.0000000004    -0.1286918470    14.3937018879
  749.7887761473     0.0000000004    -0.1281882451    14.4122222034
  756.5664756905     0.0000000004    -0.1276865798    14.4307662903
  763.4054421033     0.0000000004    -0.1271868436    14.4493341799
  770.3062292061     0.0000000004    -0.1266890293    14.4679259032
  777.2693958258     0.0000000004    -0.1261931294    14.4865414917
  784.2955058406     0.0000000003    -0.1256991365    14.5051809765
  791.3851282261     0.0000000003    -0.1252070435    14.5238443890
  798.5388371008     0.0000000003    -0.1247168429    14.5425317606
  805.7572117734     0.0000000003    -0.1242285275    14.5612431225
  813.0408367888     0.0000000003    -0.1237420901    14.5799785064
  820.3903019761     0.0000000003    -0.1232575236    14.5987379436
  827.8062024963     0.0000000003    -0.1227748206    14.6175214655
  835.2891388899     0.0000000003    -0.1222939742    14.6363291038
  842.8397171264     0.0000000003    -0.1218149770    14.6551608900
  850.4585486528     0.0000000003    -0.1213378222    14.6740168557
  858.1462504431     0.0000000003    -0.1208625025    14.6928970324
  865.9034450487     0.0000000003    -0.1203890110    14.7118014520
  873.7307606484     0.0000000003    -0.1199173407    14.7307301460
  881.6288310995     0.0000000002    -0.1194474844    14.7496831462
  889.5982959887     0.0000000002    -0.1189794354    14.7686604843
  897.6398006848     0.0000000002    -0.1185131867    14.7876621923
  905.7539963898     0.0000000002    -0.1180487313    14.8066883018
  913.9415401928     0.0000000002    -0.1175860624    14.8257388448
  922.2030951221     0.0000000002    -0.1171251731    14.8448138533
  930.5393301998     0.0000000002    -0.1166660566    14.8639133590
  938.9509204956     0.0000000002    -0.1162087060    14.8830373940
  947.4385471812     0.0000000002    -0.1157531147    14.9021859904
  956.0028975860     0.0000000002    -0.1152992759    14.9213591801
  964.6446652524     0.0000000002    -0.1148471828    14.9405569953
  973.3645499920     0.0000000002    -0.1143968287    14.9597794681
  982.1632579426     0.0000000002    -0.1139482070    14.9790266306
  991.0415016247     0.0000000002    -0.1135013110    14.9982985151
 1000.0000000000     0.0000000002    -0.1130561341    15.0175951537
